score,cancer_type,element,confidence
0.213842951792112,Breast Cancer,V,0.42258789652642587
0.2138365475063817,Colon Adenocarcinoma,V,0.8815659677012406
0.2138254168450003,Breast Cancer,V,0.9408582970576886
0.21382157119483,Colon Adenocarcinoma,V,0.7951410885224597
0.2138142031595817,Breast Cancer,V,0.9838506801544522
0.2138081480934452,Breast Cancer,V,0.6900044313455382
0.2138046791752514,Breast Cancer,V,0.4559616318621633
0.2138035471115736,Colon Adenocarcinoma,V,0.9708525701825661
0.2138006212959004,Breast Cancer,V,0.3657462878273222
0.2137986944354904,Breast Cancer,V,0.9117364716262493
0.2137964984544274,Breast Cancer,V,0.3231312747035451
0.2137858744577595,Colon Adenocarcinoma,V,0.8507395276188159
0.2137830835178255,Breast Cancer,V,0.5939028337948687
0.2137707311496291,Colon Adenocarcinoma,V,0.447094235270251
0.2137684129468904,Colon Adenocarcinoma,V,0.5020732048376412
0.2137650807843263,Breast Cancer,V,0.6583979567794136
0.2137637504932121,Breast Cancer,V,0.6450471470815565
0.2137602178878316,Breast Cancer,V,0.694716128900713
0.2137507161355712,Breast Cancer,V,0.43164829173074476
0.2137205936471026,Breast Cancer,V,0.8471406744017727
0.2137197965472385,Colon Adenocarcinoma,V,0.7844497318025326
0.2137103273587376,Breast Cancer,V,0.7035265692814915
0.2137083044588571,Colon Adenocarcinoma,V,0.6227213092785445
0.2137081434750822,Breast Cancer,V,0.45201097191200335
0.213667936848293,Colon Adenocarcinoma,V,0.20996352040421176
0.2136616153972655,Colon Adenocarcinoma,V,0.06970298641113369
0.2136265043432629,Colon Adenocarcinoma,V,0.39309480242091566
0.2136005281454818,Colon Adenocarcinoma,V,0.7236186051326242
0.2135879846691815,Colon Adenocarcinoma,V,0.337956328731153
0.2135794109390877,Breast Cancer,V,0.018385197900325334
0.2135593777905232,Breast Cancer,V,0.24205327062002402
0.2135577958019205,Breast Cancer,V,0.9057508319846422
0.2135291526620634,Breast Cancer,V,0.9596610471861015
0.2135158134345602,Colon Adenocarcinoma,V,0.3534779406415988
0.2135151927823121,Breast Cancer,V,0.3094816538736867
0.2135142720424724,Lung Adenocarcinoma,V,0.2952367041917672
0.2135081417411728,Breast Cancer,V,0.5746353261204881
0.2134872364176519,Lung Adenocarcinoma,V,0.0319997824134437
0.2134786118416656,Breast Cancer,V,0.5349703605374749
0.2134626929134446,Breast Cancer,V,0.03415960104016577
0.2134462990835906,Colon Adenocarcinoma,V,0.9541366829263394
0.21343248307738,Breast Cancer,V,0.8891863257422347
0.2134324556009898,Breast Cancer,V,0.39057978981866925
0.2134239921711393,Breast Cancer,V,0.3918622292516599
0.2134237881304785,Colon Adenocarcinoma,V,0.29562588547068425
0.21341981247525,Colon Adenocarcinoma,V,0.5212694975800004
0.2134198045268228,Colon Adenocarcinoma,V,0.5032062762245642
0.2134164757272913,Prostate Cancer,V,0.9869761484771753
0.2134092731029111,Breast Cancer,V,0.3099650159827827
0.2134039008423536,Colon Adenocarcinoma,V,0.30760681266460344
0.2133956707005966,Colon Adenocarcinoma,V,0.9654012461505664
0.2133898315307649,Breast Cancer,V,0.7389520178864956
0.2133838376690216,Colon Adenocarcinoma,V,0.24038966717998522
0.2133776942051434,Breast Cancer,V,0.7723927441911828
0.2133748332864604,Breast Cancer,V,0.6837678064522807
0.2133602212904781,Breast Cancer,V,0.6652655768661022
0.2133594337867209,Breast Cancer,V,0.8709687065335844
0.213351659607284,Lung Adenocarcinoma,V,0.5327823556414272
0.2133415128958138,Breast Cancer,V,0.3961693140490557
0.2133360310700749,Breast Cancer,V,0.42669045219001045
0.2133242315166278,Breast Cancer,V,0.7975186408449904
0.2133208877149689,Colon Adenocarcinoma,V,0.32305128496362895
0.213319293518562,Breast Cancer,V,0.5912233233970843
0.2133027511470459,Breast Cancer,V,0.006957994421498027
0.2133003027894445,Breast Cancer,V,0.5109936416023538
0.213294373946348,Colon Adenocarcinoma,V,0.12237456164917873
0.2132822880759361,Breast Cancer,V,0.6804813839750242
0.2132803913703752,Breast Cancer,V,0.8885306333639085
0.213275860836209,Colon Adenocarcinoma,V,0.9085390177874002
0.21326049223178,Breast Cancer,V,0.9437830344537018
0.2132567162601533,Colon Adenocarcinoma,V,0.514388693018035
0.2132549879378819,Colon Adenocarcinoma,V,0.5883958304285759
0.2132530874537543,Colon Adenocarcinoma,V,0.1455208525564817
0.2132530599446899,Colon Adenocarcinoma,V,0.973805604551039
0.2132500092735517,Breast Cancer,V,0.687818364317172
0.2132463895550728,Breast Cancer,V,0.34368602859531633
0.2132392105971322,Breast Cancer,V,0.2684432320684864
0.2132265173999624,Breast Cancer,V,0.4223146762233883
0.2132223998131907,Breast Cancer,V,0.022237302782657266
0.2132216920217425,Breast Cancer,V,0.011291123909014641
0.2132020557578978,Breast Cancer,V,0.4861856726588204
0.2132017094138313,Colon Adenocarcinoma,V,0.050372327866619784
0.2131918882895677,Breast Cancer,V,0.8511902354199578
0.2131828728069758,Breast Cancer,V,0.3643579626166288
0.2131787535236526,Colon Adenocarcinoma,V,0.6438032639744551
0.213177797293188,Breast Cancer,V,0.17021214110404517
0.2131759680450562,Breast Cancer,V,0.695910474641418
0.2131752016855348,Breast Cancer,V,0.7690831402393525
0.2131744370363718,Prostate Cancer,V,0.15126285956742808
0.2131612970166299,Breast Cancer,V,0.8377385802548558
0.2131533587321254,Colon Adenocarcinoma,V,0.25791138743624115
0.2131503273339873,Prostate Cancer,V,0.007371895527017114
0.2131433134460339,Breast Cancer,V,0.6301373827666925
0.2130938363202919,Breast Cancer,V,0.29359851717141644
0.2130696290514405,Breast Cancer,V,0.6673240844617198
0.2130650726262458,Lung Adenocarcinoma,V,0.7847799514100858
0.2130612807899748,Breast Cancer,V,0.2483255529422722
0.2130557032053843,Colon Adenocarcinoma,V,0.8007184750255063
0.2130530678414549,Breast Cancer,V,0.8521635484348102
0.2130404108069182,Colon Adenocarcinoma,V,0.4360503151747248
0.2130332056429055,Breast Cancer,V,0.624128569283781
0.2130245695379992,Breast Cancer,V,0.10849382751767928
0.2130189679249788,Colon Adenocarcinoma,V,0.7962847326960554
0.2130153205730938,Colon Adenocarcinoma,V,0.21524323293670503
0.2129891973939509,Breast Cancer,V,0.9521731250617267
0.212986422452099,Breast Cancer,V,0.48195217127046946
0.212986155992398,Colon Adenocarcinoma,V,0.710046682763686
0.2129836229582057,Colon Adenocarcinoma,V,0.8521716655977344
0.212981728170407,Breast Cancer,V,0.9498428944913528
0.2129790834144504,Breast Cancer,V,0.5876533159393683
0.2129207726418748,Breast Cancer,V,0.5113670452593764
0.2129135467077889,Breast Cancer,V,0.13745825895212055
0.2129117471710757,Colon Adenocarcinoma,V,0.014299047701684048
0.2128948021616376,Breast Cancer,V,0.7758631859021581
0.2128946459222632,Breast Cancer,V,0.29878458388399654
0.2128928832296028,Breast Cancer,V,0.23349756927063287
0.2128784368243058,Breast Cancer,V,0.5544804979260178
0.212863985234629,Breast Cancer,V,0.3370420287919386
0.2128626700574413,Colon Adenocarcinoma,V,0.9312302356216031
0.2128511071937284,Breast Cancer,V,0.7618249564488885
0.2128503353277306,Colon Adenocarcinoma,V,0.4337247796682334
0.2128396924474737,Breast Cancer,V,0.1944270882322494
0.2128263210143049,Colon Adenocarcinoma,V,0.6752505129774777
0.2128036834767289,Breast Cancer,V,0.6652702505244968
0.2127684261565522,Colon Adenocarcinoma,V,0.8725190592972578
0.2127581320456507,Breast Cancer,V,0.6364515372058583
0.2127310459709182,Colon Adenocarcinoma,V,0.9886927886034378
0.212715474947344,Colon Adenocarcinoma,V,0.31940189091186116
0.2127096329961664,Breast Cancer,V,0.512144139553154
0.2127082684253996,Breast Cancer,V,0.4689037354189877
0.2127046521637089,Lung Adenocarcinoma,V,0.1990480404875165
0.2126996978214674,Colon Adenocarcinoma,V,0.9955062442144124
0.2126890670023053,Breast Cancer,V,0.44119428723942483
0.2126864138878799,Colon Adenocarcinoma,V,0.9809798574300015
0.2126576593425308,Colon Adenocarcinoma,V,0.29211341054241224
0.2126503913078697,Breast Cancer,V,0.2729129225462621
0.2126496081974125,Breast Cancer,V,0.41423725407964157
0.2126473771487739,Colon Adenocarcinoma,V,0.6453710512949983
0.2126222120149536,Colon Adenocarcinoma,V,0.7628268169659724
0.2126136037703145,Breast Cancer,V,0.04710164686555253
0.2126099390855986,Breast Cancer,V,0.8638726171913814
0.2125933548741491,Breast Cancer,V,0.5817145708403372
0.2125885665047389,Colon Adenocarcinoma,V,0.39451360718946876
0.2125681866771125,Breast Cancer,V,0.021009445558888683
0.2125371708282701,Colon Adenocarcinoma,V,0.9958975121711311
0.2125190740354696,Breast Cancer,V,0.199707559099083
0.2125189732069486,Colon Adenocarcinoma,V,0.9456355780992539
0.2125131181711132,Colon Adenocarcinoma,V,0.8796406505785066
0.2125083413426247,Breast Cancer,V,0.6296717301659246
0.2124838559771417,Colon Adenocarcinoma,V,0.4970508122947989
0.2124791736402604,Colon Adenocarcinoma,V,0.6314174005358938
0.2124721787934685,Lung Adenocarcinoma,V,0.4398360809463192
0.2124664895936447,Breast Cancer,V,0.9287257838771055
0.212434416053848,Breast Cancer,V,0.1556057041278606
0.2124302231027694,Colon Adenocarcinoma,V,0.4026155715704439
0.2124146213369304,Breast Cancer,V,0.4983793752525209
0.2124062971447783,Colon Adenocarcinoma,V,0.33084490708044356
0.2123873085264169,Colon Adenocarcinoma,V,0.6774694191457448
0.212366204532913,Breast Cancer,V,0.7562020128958515
0.2123622744395177,Breast Cancer,V,0.26865809704685395
0.2123586503730486,Breast Cancer,V,0.6566538088486893
0.2123563535825683,Colon Adenocarcinoma,V,0.7404059372353443
0.2123481840339255,Colon Adenocarcinoma,V,0.39520149030242213
0.2123463575177872,Breast Cancer,V,0.811949469963657
0.2123212044275677,Breast Cancer,V,0.5753613289587434
0.2123161472789184,Colon Adenocarcinoma,V,0.26972388773280714
0.2123049840178359,Breast Cancer,V,0.22150788146627803
0.2122780402498974,Breast Cancer,V,0.8594695087182354
0.2122696324221392,Breast Cancer,V,0.5945068706636139
0.2122644158046919,Colon Adenocarcinoma,V,0.5383115125337333
0.2122508864936584,Breast Cancer,V,0.6933334167913017
0.2122445935090123,Breast Cancer,V,0.5078127631354569
0.2122393675225346,Breast Cancer,V,0.6346849380348373
0.2122300146133982,Breast Cancer,V,0.038090774470847244
0.2122291211652953,Colon Adenocarcinoma,V,0.9167695282585224
0.2122235986790066,Breast Cancer,V,0.1034882137140587
0.2122200781314622,Breast Cancer,V,0.9700424944019551
0.2121947102684001,Lung Adenocarcinoma,V,0.771549492026128
0.2121793995518028,Colon Adenocarcinoma,V,0.6281962465062422
0.2121764294883834,Lung Adenocarcinoma,V,0.9158068538201404
0.2121760750484156,Breast Cancer,V,0.4937888484623769
0.2121729420283319,Breast Cancer,V,0.003985900801871406
0.2121628379767764,Colon Adenocarcinoma,V,0.055645451441913
0.2121479013096538,Lung Adenocarcinoma,V,0.15842680747085433
0.2121454846209333,Breast Cancer,V,0.2732811983095086
0.2121429560579592,Breast Cancer,V,0.739388453321869
0.2121423834911748,Lung Adenocarcinoma,V,0.8619494768891544
0.2121395709317902,Colon Adenocarcinoma,V,0.8427769524379092
0.2121378983253282,Colon Adenocarcinoma,V,0.607669746481823
0.212131760639226,Colon Adenocarcinoma,V,0.2721798461794171
0.2121230716237082,Colon Adenocarcinoma,V,0.3869015645991613
0.2121172643609418,Colon Adenocarcinoma,V,0.972876508937908
0.2121114577920558,Lung Adenocarcinoma,V,0.8475009313942568
0.2120848685188789,Breast Cancer,V,0.36507875046963784
0.2120835522155845,Breast Cancer,V,0.09495705891069554
0.2120672869561481,Colon Adenocarcinoma,V,0.6984469613702144
0.2120565237952831,Breast Cancer,V,0.2472792985940463
0.2120379330924368,Breast Cancer,V,0.4979741021823286
0.212035171628592,Colon Adenocarcinoma,V,0.2406023778297417
0.2120206568166836,Colon Adenocarcinoma,V,0.09534209125830684
0.2120193114127585,Breast Cancer,V,0.8459661700039786
0.2120094284186308,Breast Cancer,V,0.45800604071917905
0.2120075557813491,Breast Cancer,V,0.14411507301262866
0.2119986135924506,Breast Cancer,V,0.028401839681092982
0.2119966342025209,Breast Cancer,V,0.6592998094651589
0.2119862405368174,Colon Adenocarcinoma,V,0.8819930057510112
0.2119600044872073,Breast Cancer,V,0.03361162894229361
0.2119502803938625,Colon Adenocarcinoma,V,0.21773081989808105
0.2119444381759193,Breast Cancer,V,0.838241521832666
0.2119111867056195,Breast Cancer,V,0.7445947162829462
0.2119059348556268,Colon Adenocarcinoma,V,0.9354054427809952
0.2118859802073504,Colon Adenocarcinoma,V,0.6495116504171727
0.2118528414224251,Breast Cancer,V,0.7364270373375573
0.2118275416501034,Colon Adenocarcinoma,V,0.3945423706547819
0.2118180636106744,Colon Adenocarcinoma,V,0.010892181930700668
0.2117741513878732,Colon Adenocarcinoma,V,0.982667979207738
0.2117717650826906,Breast Cancer,V,0.19255766481263387
0.2117602337163356,Breast Cancer,V,0.9699939385929506
0.2117592359781899,Breast Cancer,V,0.4468403694198341
0.2117346675030481,Breast Cancer,V,0.1489097753799863
0.2117212695468309,Breast Cancer,V,0.5515653990485536
0.2117188398759595,Breast Cancer,V,0.45807012466941915
0.2117167616363154,Colon Adenocarcinoma,V,0.4449962915400293
0.2117038496166085,Colon Adenocarcinoma,V,0.8740644565679289
0.2116762138294386,Colon Adenocarcinoma,V,0.2286116681796117
0.2116730630783089,Colon Adenocarcinoma,V,0.7732123492034728
0.2116716766383518,Colon Adenocarcinoma,V,0.4849966583293694
0.2116660205137454,Breast Cancer,V,0.7885830650988448
0.2116585558314235,Colon Adenocarcinoma,V,0.602395893293101
0.2116441958855869,Colon Adenocarcinoma,V,0.5060832448562608
0.2116357943763468,Colon Adenocarcinoma,V,0.18212753503741333
0.2116342354078687,Breast Cancer,V,0.8174354091734285
0.2116175096449143,Colon Adenocarcinoma,V,0.6602650545231317
0.2116054416269797,Breast Cancer,V,0.22847508669943536
0.2115978264311575,Breast Cancer,V,0.3109333424417068
0.2115966017691201,Breast Cancer,V,0.9403787804658703
0.2115959835990342,Colon Adenocarcinoma,V,0.6221194208259871
0.2115826496071986,Colon Adenocarcinoma,V,0.7335524639650162
0.2115817478164955,Breast Cancer,V,0.6613494009349139
0.2115810438718136,Breast Cancer,V,0.20304492092345924
0.2115606503865592,Breast Cancer,V,0.9120590036064362
0.2115328682455378,Colon Adenocarcinoma,V,0.7678636894150364
0.2115276341640726,Colon Adenocarcinoma,V,0.9299922692826428
0.2115165493114674,Colon Adenocarcinoma,V,0.38628270203080484
0.211515244450361,Colon Adenocarcinoma,V,0.9576006836741788
0.2115035214625276,Breast Cancer,V,0.4970611973627752
0.2115012340836667,Breast Cancer,V,0.20375365476095972
0.2114774010485805,Breast Cancer,V,0.7871366801031828
0.2114714506015848,Colon Adenocarcinoma,V,0.013966916610275592
0.2114529714746568,Breast Cancer,V,0.8417983830727013
0.211450509275542,Breast Cancer,V,0.9449809154358464
0.2114447077901652,Colon Adenocarcinoma,V,0.9653386965266936
0.2114343287935635,Lung Adenocarcinoma,V,0.45272033923659694
0.2114116327967529,Colon Adenocarcinoma,V,0.3696045547665826
0.211406052177921,Colon Adenocarcinoma,V,0.06251559587124715
0.2113945574651238,Breast Cancer,V,0.03364108627116293
0.2113925691010561,Lung Adenocarcinoma,V,0.5928179054714273
0.2113915168807679,Colon Adenocarcinoma,V,0.9464968902125895
0.2113915088555353,Colon Adenocarcinoma,V,0.5420316863336568
0.2113907389276871,Colon Adenocarcinoma,V,0.060265622099745515
0.2113863716095803,Colon Adenocarcinoma,V,0.6085691550668343
0.2113770905854596,Colon Adenocarcinoma,V,0.4519139382579939
0.211364184141908,Breast Cancer,V,0.03802517435888136
0.2113564468400547,Breast Cancer,V,0.21776340505447486
0.2113467368473749,Breast Cancer,V,0.8820550092001923
0.2113457946114792,Colon Adenocarcinoma,V,0.7308418130850345
0.2113435355151898,Lung Adenocarcinoma,V,0.48205649576964066
0.2113203525998816,Breast Cancer,V,0.6167618573805186
0.2113149779880727,Colon Adenocarcinoma,V,0.7281365093256777
0.2113086640369036,Colon Adenocarcinoma,V,0.2822824104897236
0.2113084130807735,Breast Cancer,V,0.723803702476516
0.2113029083096731,Lung Adenocarcinoma,V,0.4146175244603067
0.2112961902138039,Lung Adenocarcinoma,V,0.32433315369744886
0.2112961561900488,Colon Adenocarcinoma,V,0.1438784461790916
0.2112803978184314,Breast Cancer,V,0.7731211301441829
0.2112741638210594,Breast Cancer,V,0.3590944200232578
0.2112702852067553,Breast Cancer,V,0.9396441466183298
0.2112681566344106,Breast Cancer,V,0.04743492043961534
0.2112676371571017,Colon Adenocarcinoma,V,0.6541100842116566
0.2112655797406111,Breast Cancer,V,0.11349848814849907
0.2112560670433086,Lung Adenocarcinoma,V,0.5649730383599875
0.2112434550428931,Breast Cancer,V,0.48134329580815377
0.2112391796210413,Colon Adenocarcinoma,V,0.3944893268925027
0.2112340573222346,Colon Adenocarcinoma,V,0.5324891075755636
0.2112280518168726,Breast Cancer,V,0.6412319334989254
0.2112075247006687,Breast Cancer,V,0.9176379542282186
0.2111825688006036,Colon Adenocarcinoma,V,0.7120604181164573
0.211170437478164,Lung Adenocarcinoma,V,0.6635014058816028
0.2111692150210157,Breast Cancer,V,0.38929650854381503
0.2111611984295328,Breast Cancer,V,0.16807220038934081
0.2111593978366031,Breast Cancer,V,0.2648116478922611
0.2111536375988499,Ovarian Serous Cystadenocarcinoma,V,0.08622228713311542
0.2111448599607456,Breast Cancer,V,0.07825782139020297
0.2111436662306449,Breast Cancer,V,0.1560621135064184
0.2111428309643696,Breast Cancer,V,0.12297191050836825
0.2111415977173071,Breast Cancer,V,0.6718784755285314
0.211134545411063,Breast Cancer,V,0.20219251750953393
0.2111281866642819,Colon Adenocarcinoma,V,0.20552993745064252
0.2111251639663192,Colon Adenocarcinoma,V,0.1212532942786889
0.2111181231135183,Breast Cancer,V,0.9966555540776799
0.2111110764743506,Breast Cancer,V,0.620604078932766
0.2110836527004946,Breast Cancer,V,0.010604501536534052
0.2110738266745148,Colon Adenocarcinoma,V,0.362425273563362
0.211067975337054,Breast Cancer,V,0.8529466576076778
0.2110669679595236,Lung Adenocarcinoma,V,0.5879519994905538
0.2110604949382161,Breast Cancer,V,0.9880315266893273
0.2110574761305653,Colon Adenocarcinoma,V,0.408993311076597
0.2110512975007694,Lung Adenocarcinoma,V,0.6296663182533268
0.2110475658234477,Breast Cancer,V,0.36523789715178906
0.2110088421648442,Colon Adenocarcinoma,V,0.11202363329737808
0.2109957294463916,Breast Cancer,V,0.397134048234982
0.2109712581165889,Colon Adenocarcinoma,V,0.3862042217494915
0.2109610748912175,Breast Cancer,V,0.6517694643362683
0.2109610419235202,Colon Adenocarcinoma,V,0.31564035730747125
0.2109601297568022,Prostate Cancer,V,0.5825246303482291
0.2109513235178661,Colon Adenocarcinoma,V,0.18670042867989098
0.210947921751863,Breast Cancer,V,0.979849472831855
0.2109332984907068,Breast Cancer,V,0.03811564598592201
0.2109264370533326,Colon Adenocarcinoma,V,0.884948615753232
0.2109192281913733,Colon Adenocarcinoma,V,0.16515308410799792
0.2109189459367468,Breast Cancer,V,0.2775739513963434
0.2109187365534763,Breast Cancer,V,0.17490263176134765
0.2109057057345677,Breast Cancer,V,0.43855873024229003
0.2109056629235106,Breast Cancer,V,0.7343583547741239
0.210897573626147,Breast Cancer,V,0.04264570677610475
0.2108912602146534,Breast Cancer,V,0.6608512151211268
0.2108843755816251,Colon Adenocarcinoma,V,0.5046696403614487
0.2108776946244398,Breast Cancer,V,0.4274751691989571
0.2108770642982557,Breast Cancer,V,0.2801208430167443
0.2108763323049101,Colon Adenocarcinoma,V,0.8545366521840814
0.2108755979244131,Breast Cancer,V,0.23880989235222447
0.2108722504467958,Breast Cancer,V,0.7578402218448101
0.2108629217987442,Colon Adenocarcinoma,V,0.9047895758960248
0.2108567044216951,Colon Adenocarcinoma,V,0.7124536719476326
0.2108538880215635,Breast Cancer,V,0.5065165371585759
0.2108414112552529,Breast Cancer,V,0.7236193058075157
0.2108377518779111,Breast Cancer,V,0.8061409849751277
0.2108227513043662,Breast Cancer,V,0.6042130341384278
0.2108128657615604,Colon Adenocarcinoma,V,0.895173127250487
0.2108126622538958,Breast Cancer,V,0.8771636125920597
0.2108053337446764,Breast Cancer,V,0.46447437613215664
0.2107929451551765,Breast Cancer,V,0.04475646944449628
0.2107923352627051,Breast Cancer,V,0.9033387181883676
0.2107851435751397,Colon Adenocarcinoma,V,0.49870141462703105
0.2107820206854146,Breast Cancer,V,0.8698870070348734
0.2107775296612226,Colon Adenocarcinoma,V,0.19718585559544646
0.2107762576694785,Colon Adenocarcinoma,V,0.7750370052889063
0.2107679574792487,Lung Adenocarcinoma,V,0.18793655020804148
0.2107650786343235,Breast Cancer,V,0.37948862944322687
0.2107616635057115,Colon Adenocarcinoma,V,0.483349552567401
0.21074843861082,Breast Cancer,V,0.8811665345307161
0.2107477035203929,Lung Adenocarcinoma,V,0.04075742641120618
0.2107460218680452,Colon Adenocarcinoma,V,0.5224665587681318
0.2107278229704982,Breast Cancer,V,0.9912651121029991
0.2107261579108328,Colon Adenocarcinoma,V,0.7424517651212333
0.2107184290675224,Breast Cancer,V,0.8418239781956887
0.2107168910509821,Breast Cancer,V,0.15546962311833507
0.2107086644468532,Colon Adenocarcinoma,V,0.10410706026006447
0.2106761206305444,Colon Adenocarcinoma,V,0.8419204133542721
0.2106708137031306,Colon Adenocarcinoma,V,0.4082321116854966
0.2106402728787891,Colon Adenocarcinoma,V,0.2777632863576771
0.2106222949679935,Breast Cancer,V,0.9773263676689736
0.2106172257955574,Breast Cancer,V,0.5351839362873771
0.2106100280502826,Breast Cancer,V,0.18160107041303092
0.2105929375973903,Breast Cancer,V,0.8820808950975207
0.2105928775206175,Colon Adenocarcinoma,V,0.2684472078862849
0.2105842847107197,Colon Adenocarcinoma,V,0.5334492757754538
0.2105770513568462,Colon Adenocarcinoma,V,0.41751246456927626
0.210571113234255,Breast Cancer,V,0.1723263819728855
0.2105584869445009,Colon Adenocarcinoma,V,0.24679245991604706
0.2105553481206066,Breast Cancer,V,0.890660272146503
0.210546105405293,Breast Cancer,V,0.3941404760895344
0.2105153315371059,Colon Adenocarcinoma,V,0.09146314178109369
0.2104949932345477,Colon Adenocarcinoma,V,0.41149871816412603
0.2104907049606843,Colon Adenocarcinoma,V,0.514929204316002
0.2104903143727239,Breast Cancer,V,0.35489815981905987
0.2104780503668815,Lung Adenocarcinoma,V,0.4935018962938668
0.2104778195308282,Lung Adenocarcinoma,V,0.4663759200790396
0.2104645806984448,Breast Cancer,V,0.17264260196921616
0.2104492200921084,Colon Adenocarcinoma,V,0.23814705244781734
0.2104484217444072,Breast Cancer,V,0.23356072830811464
0.210445425060194,Colon Adenocarcinoma,V,0.2928390797212341
0.2104424264717561,Breast Cancer,V,0.8970620749309387
0.2104183284991443,Breast Cancer,V,0.33333558435805016
0.2104066137082529,Breast Cancer,V,0.4334654052614008
0.2103931348087986,Colon Adenocarcinoma,V,0.9148874928742701
0.2103871031108902,Colon Adenocarcinoma,V,0.17184043450156417
0.2103846043669277,Colon Adenocarcinoma,V,0.599730068062689
0.2103720145031977,Breast Cancer,V,0.47579581754920297
0.2103626377083587,Colon Adenocarcinoma,V,0.18192944346036174
0.2103620344001803,Breast Cancer,V,0.04243318675769381
0.2103614380758605,Breast Cancer,V,0.3077031659915617
0.2103600174897279,Colon Adenocarcinoma,V,0.7535215206498047
0.2103581356843015,Breast Cancer,V,0.8767870027946433
0.2103112440184364,Breast Cancer,V,0.5630738431325052
0.2103079028346584,Colon Adenocarcinoma,V,0.4310559559809085
0.2102732966991033,Colon Adenocarcinoma,V,0.44327482628986564
0.2102632102623602,Breast Cancer,V,0.6946142504952492
0.2102607790007633,Colon Adenocarcinoma,V,0.13834303796003142
0.2102605219747064,Breast Cancer,V,0.6881407747175569
0.2102519884690642,Breast Cancer,V,0.10676125162832785
0.210238553613424,Breast Cancer,V,0.5905402068842451
0.2102176383971825,Colon Adenocarcinoma,V,0.9528684365650308
0.2102008505674901,Breast Cancer,V,0.42792835063395235
0.2101917413893281,Colon Adenocarcinoma,V,0.2990596670751356
0.2101871621198102,Breast Cancer,V,0.5730818083061296
0.2101848898666876,Breast Cancer,V,0.9198139373914727
0.2101824680209883,Breast Cancer,V,0.8938177184222204
0.2101813182322211,Breast Cancer,V,0.2722186473164864
0.2101780573551688,Colon Adenocarcinoma,V,0.26444125623212444
0.2101719437221159,Breast Cancer,V,0.7948857863419043
0.21016332972449,Colon Adenocarcinoma,V,0.6522636108716175
0.2101503778675213,Lung Adenocarcinoma,V,0.22294494688088046
0.2101360808101722,Breast Cancer,V,0.8677949790393396
0.2101245108772037,Breast Cancer,V,0.050935196030605256
0.2100945611606972,Colon Adenocarcinoma,V,0.04774730763187973
0.2100932846663251,Colon Adenocarcinoma,V,0.5066937396728929
0.2100922592277281,Colon Adenocarcinoma,V,0.03739821736339709
0.2100839166397268,Breast Cancer,V,0.02059678184979411
0.2100761124027269,Breast Cancer,V,0.8766348214226559
0.2100743553303172,Colon Adenocarcinoma,V,0.21677971735452406
0.2100692355392571,Breast Cancer,V,0.007104448711522419
0.21006752452222,Colon Adenocarcinoma,V,0.2656292681200765
0.2100595309382405,Breast Cancer,V,0.17460465331949632
0.2100524941672144,Colon Adenocarcinoma,V,0.5645380614793216
0.2100501792200216,Colon Adenocarcinoma,V,0.1331250184530535
0.2100475947203393,Breast Cancer,V,0.6333627873039699
0.2100196785651934,Colon Adenocarcinoma,V,0.6815949093607107
0.2100195125926137,Lung Adenocarcinoma,V,0.0795610227748913
0.2100015274384217,Breast Cancer,V,0.4494479675620478
0.209999038213629,Breast Cancer,V,0.11514836107497181
0.2099905916514558,Breast Cancer,V,0.5197543014149277
0.2099773009676978,Breast Cancer,V,0.42125926096412075
0.2099639023461842,Colon Adenocarcinoma,V,0.8567733642633467
0.209955857597176,Breast Cancer,V,0.8419157317117288
0.2099487641073368,Breast Cancer,V,0.3925305361941017
0.2099452872408817,Breast Cancer,V,0.3929033189509083
0.2099431882811865,Colon Adenocarcinoma,V,0.8802166936809697
0.2099400638452313,Breast Cancer,V,0.7488292873721484
0.2099333377547694,Colon Adenocarcinoma,V,0.5302207604592952
0.2098948529433555,Colon Adenocarcinoma,V,0.3880933283046708
0.2098879326640636,Breast Cancer,V,0.06387404316116739
0.2098849989253874,Breast Cancer,V,0.49262065647932235
0.2098711879561224,Lung Adenocarcinoma,V,0.5343961622488038
0.2098670987633949,Breast Cancer,V,0.14860846288718224
0.2098629181695887,Breast Cancer,V,0.9286753822687289
0.2098513784007086,Breast Cancer,V,0.09220036774480703
0.2098471183370671,Breast Cancer,V,0.8722386474438152
0.2098444000108638,Colon Adenocarcinoma,V,0.47877511935393346
0.2098370363067577,Lung Adenocarcinoma,V,0.7173586634107119
0.2098207939961908,Colon Adenocarcinoma,V,0.060020831069965364
0.2098190781914803,Breast Cancer,V,0.29197469991484354
0.2098186573754254,Lung Adenocarcinoma,V,0.43420734060555577
0.2097967242977904,Breast Cancer,V,0.43561294904318526
0.2097769154597007,Breast Cancer,V,0.7591532497587877
0.2097698247098435,Breast Cancer,V,0.3752123233011498
0.2097659359021736,Colon Adenocarcinoma,V,0.02688149114173132
0.2097589853362682,Colon Adenocarcinoma,V,0.0369963150977449
0.2097534987801513,Breast Cancer,V,0.3203673949307955
0.2097308667408136,Breast Cancer,V,0.9704660670549352
0.2097274291898964,Breast Cancer,V,0.5585891972351065
0.2097268194065546,Breast Cancer,V,0.6085469425493869
0.2097214820628895,Breast Cancer,V,0.07449724818474035
0.2097164416031789,Colon Adenocarcinoma,V,0.6174678682239653
0.2097163181875284,Breast Cancer,V,0.27386330974396894
